,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
104,"frozenset({'HEART HOT WATER', 'CALM HOT WATER'})",frozenset({'HOT WATER BOTTLE'}),0.0446,0.0546,0.038,0.852017937219731,15.604724124903496,1.0,0.03556484,6.388612121212122,0.979607328977667,0.6209150326797385,0.8434714800293325,0.7739943165952134
105,frozenset({'HOT WATER BOTTLE'}),"frozenset({'HEART HOT WATER', 'CALM HOT WATER'})",0.0546,0.0446,0.038,0.6959706959706959,15.604724124903496,1.0,0.03556484,3.1424602409638553,0.9899691581396903,0.6209150326797385,0.6817779945265815,0.7739943165952134
106,frozenset({'HEART HOT WATER'}),"frozenset({'HOT WATER BOTTLE', 'CALM HOT WATER'})",0.0524,0.047,0.038,0.7251908396946565,15.429592333928861,1.0,0.0355372,3.4678611111111106,0.986903201439648,0.6188925081433224,0.7116378170982754,0.7668507389962644
107,frozenset({'CALM HOT WATER'}),"frozenset({'HOT WATER BOTTLE', 'HEART HOT WATER'})",0.0566,0.0444,0.038,0.6713780918727915,15.121128195333142,1.0,0.03548696,2.9079010752688172,0.989895450944512,0.6031746031746031,0.656109346873997,0.7636169738643237
108,"frozenset({'COFFEE MUG', 'MUG WARMER PINK'})",frozenset({'MUG WARMER POLKADOT'}),0.0474,0.0522,0.0384,0.810126582278481,15.519666327173965,1.0,0.035925719999999994,4.991746666666666,0.9821180191056057,0.6274509803921569,0.7996693208255761,0.7728793830932634
109,"frozenset({'COFFEE MUG', 'MUG WARMER POLKADOT'})",frozenset({'MUG WARMER PINK'}),0.0444,0.0556,0.0384,0.8648648648648648,15.555123468792534,1.0,0.035931359999999996,6.988559999999997,0.9791884679782334,0.6233766233766233,0.8569090055748251,0.7777561734396267
110,"frozenset({'MUG WARMER PINK', 'MUG WARMER POLKADOT'})",frozenset({'COFFEE MUG'}),0.0446,0.0554,0.0384,0.8609865470852017,15.541273413090284,1.0,0.035929159999999995,6.795025806451609,0.9793334816132858,0.6233766233766233,0.8528335243332645,0.7770636706545142
111,frozenset({'COFFEE MUG'}),"frozenset({'MUG WARMER PINK', 'MUG WARMER POLKADOT'})",0.0554,0.0446,0.0384,0.6931407942238267,15.541273413090284,1.0,0.035929159999999995,3.1134799999999996,0.9905306037829064,0.6233766233766233,0.6788159872554184,0.7770636706545142
112,frozenset({'MUG WARMER PINK'}),"frozenset({'COFFEE MUG', 'MUG WARMER POLKADOT'})",0.0556,0.0444,0.0384,0.6906474820143885,15.555123468792534,1.0,0.035931359999999996,3.0890325581395355,0.9908010376958915,0.6233766233766233,0.6762740498266937,0.7777561734396267
113,frozenset({'MUG WARMER POLKADOT'}),"frozenset({'COFFEE MUG', 'MUG WARMER PINK'})",0.0522,0.0474,0.0384,0.7356321839080459,15.519666327173963,1.0,0.035925719999999994,3.603313043478259,0.9870918178940705,0.6274509803921569,0.7224776232501007,0.7728793830932634
114,"frozenset({'COFFEE MUG', 'MUG WARMER PINK'})",frozenset({'OFFICE MUG'}),0.0474,0.0548,0.041,0.8649789029535866,15.78428655024793,1.0,0.03840248,7.000387500000005,0.9832519983818355,0.6699346405228759,0.8571507648683735,0.8065770427176693
115,"frozenset({'COFFEE MUG', 'OFFICE MUG'})",frozenset({'MUG WARMER PINK'}),0.047,0.0556,0.041,0.8723404255319149,15.68957599877545,1.0,0.0383868,7.397800000000002,0.9824380006654212,0.6655844155844156,0.8648246776068561,0.8048752487371805
116,"frozenset({'MUG WARMER PINK', 'OFFICE MUG'})",frozenset({'COFFEE MUG'}),0.0472,0.0554,0.041,0.8686440677966102,15.679495808603072,1.0,0.03838512,7.191148387096775,0.9826012164403759,0.6655844155844156,0.8609401522301611,0.8043581349813376
117,frozenset({'COFFEE MUG'}),"frozenset({'MUG WARMER PINK', 'OFFICE MUG'})",0.0554,0.0472,0.041,0.7400722021660651,15.679495808603074,1.0,0.03838512,3.6656333333333344,0.9911311020796001,0.6655844155844156,0.7271958461020834,0.8043581349813376
118,frozenset({'MUG WARMER PINK'}),"frozenset({'COFFEE MUG', 'OFFICE MUG'})",0.0556,0.047,0.041,0.7374100719424461,15.68957599877545,1.0,0.0383868,3.62923287671233,0.9913843865249325,0.6655844155844156,0.7244596767496811,0.8048752487371805
119,frozenset({'OFFICE MUG'}),"frozenset({'COFFEE MUG', 'MUG WARMER PINK'})",0.0548,0.0474,0.041,0.7481751824817519,15.78428655024793,1.0,0.03840248,3.7827884057971017,0.9909499086527048,0.6699346405228759,0.7356447433148771,0.8065770427176693
120,"frozenset({'COFFEE MUG', 'OFFICE MUG'})",frozenset({'MUG WARMER POLKADOT'}),0.047,0.0522,0.038,0.8085106382978723,15.48870954593625,1.0,0.0355466,4.949622222222221,0.9815706632793948,0.6209150326797385,0.7979643788751554,0.7682399934784381
121,"frozenset({'COFFEE MUG', 'MUG WARMER POLKADOT'})",frozenset({'OFFICE MUG'}),0.0444,0.0548,0.038,0.8558558558558558,15.617807588610507,1.0,0.03556688,6.557324999999997,0.979458482959177,0.6209150326797385,0.8474987895216417,0.7746432563950811
122,"frozenset({'OFFICE MUG', 'MUG WARMER POLKADOT'})",frozenset({'COFFEE MUG'}),0.0442,0.0554,0.038,0.8597285067873303,15.518565104464447,1.0,0.03555132,6.734083870967739,0.9788251230713318,0.6168831168831169,0.8515017010240634,0.7728245422023294
123,frozenset({'COFFEE MUG'}),"frozenset({'OFFICE MUG', 'MUG WARMER POLKADOT'})",0.0554,0.0442,0.038,0.6859205776173285,15.518565104464445,1.0,0.03555132,3.0431793103448275,0.9904309259279895,0.6168831168831169,0.6713962938034406,0.7728245422023294
124,frozenset({'OFFICE MUG'}),"frozenset({'COFFEE MUG', 'MUG WARMER POLKADOT'})",0.0548,0.0444,0.038,0.6934306569343065,15.617807588610505,1.0,0.03556688,3.11707619047619,0.9902354277568658,0.6209150326797385,0.6791865392782613,0.7746432563950811
125,frozenset({'MUG WARMER POLKADOT'}),"frozenset({'COFFEE MUG', 'OFFICE MUG'})",0.0522,0.047,0.038,0.7279693486590038,15.488709545936251,1.0,0.0355466,3.503281690140844,0.9869559422929555,0.6209150326797385,0.7145533564102873,0.7682399934784381
126,"frozenset({'DRAWING SLATE BUNNIES', 'DRAWING SLATE'})",frozenset({'DRAWING SLATE DINOSAUR'}),0.0456,0.0544,0.0388,0.8508771929824561,15.641124871001033,1.0,0.03631936,6.341082352941176,0.9807900035430043,0.6339869281045751,0.8422982159289933,0.7820562435500515
127,"frozenset({'DRAWING SLATE BUNNIES', 'DRAWING SLATE DINOSAUR'})",frozenset({'DRAWING SLATE'}),0.0444,0.0544,0.0388,0.8738738738738738,16.063857975622682,1.0,0.03638464,7.497257142857141,0.9813190180077934,0.6466666666666667,0.8666178869224554,0.7935545839957605
128,"frozenset({'DRAWING SLATE', 'DRAWING SLATE DINOSAUR'})",frozenset({'DRAWING SLATE BUNNIES'}),0.0462,0.0528,0.0388,0.8398268398268399,15.905811360356816,1.0,0.03636064,5.913600000000004,0.9825224333269201,0.6445182724252492,0.8308982683982685,0.7873376623376624
129,frozenset({'DRAWING SLATE BUNNIES'}),"frozenset({'DRAWING SLATE', 'DRAWING SLATE DINOSAUR'})",0.0528,0.0462,0.0388,0.7348484848484849,15.905811360356816,1.0,0.03636064,3.5971885714285716,0.9893685567010309,0.6445182724252492,0.7220051214599338,0.7873376623376624
130,frozenset({'DRAWING SLATE'}),"frozenset({'DRAWING SLATE BUNNIES', 'DRAWING SLATE DINOSAUR'})",0.0544,0.0444,0.0388,0.7132352941176471,16.063857975622682,1.0,0.03638464,3.3323487179487183,0.9916967571999233,0.6466666666666667,0.6999113584320292,0.7935545839957605
131,frozenset({'DRAWING SLATE DINOSAUR'}),"frozenset({'DRAWING SLATE BUNNIES', 'DRAWING SLATE'})",0.0544,0.0456,0.0388,0.7132352941176471,15.641124871001033,1.0,0.03631936,3.3281641025641027,0.9899174908856212,0.6339869281045751,0.6995340466446428,0.7820562435500515
132,"frozenset({'DRAWING SLATE BUNNIES', 'DRAWING SLATE'})",frozenset({'MAGIC DRAWING SLATE'}),0.0456,0.0532,0.0384,0.8421052631578946,15.829046299960424,1.0,0.03597408,5.996399999999994,0.9815852891869237,0.6357615894039734,0.8332332732973116,0.7819548872180451
133,"frozenset({'DRAWING SLATE BUNNIES', 'MAGIC DRAWING SLATE'})",frozenset({'DRAWING SLATE'}),0.0442,0.0544,0.0384,0.8687782805429863,15.970188980569603,1.0,0.035995519999999996,7.206124137931029,0.9807316732928786,0.6378737541528239,0.8612291460902985,0.7873303167420813
134,"frozenset({'DRAWING SLATE', 'MAGIC DRAWING SLATE'})",frozenset({'DRAWING SLATE BUNNIES'}),0.0456,0.0528,0.0384,0.8421052631578946,15.948963317384367,1.0,0.035992319999999994,5.998933333333327,0.9820829840737635,0.6399999999999999,0.8333036984352772,0.7846889952153109
135,frozenset({'DRAWING SLATE BUNNIES'}),"frozenset({'DRAWING SLATE', 'MAGIC DRAWING SLATE'})",0.0528,0.0456,0.0384,0.7272727272727272,15.948963317384367,1.0,0.035992319999999994,3.4994666666666654,0.9895481418918918,0.6399999999999999,0.7142421702354643,0.7846889952153109
136,frozenset({'DRAWING SLATE'}),"frozenset({'DRAWING SLATE BUNNIES', 'MAGIC DRAWING SLATE'})",0.0544,0.0442,0.0384,0.7058823529411764,15.970188980569601,1.0,0.035995519999999996,3.249719999999999,0.9913106316976875,0.6378737541528239,0.6922811811479143,0.7873303167420813
137,frozenset({'MAGIC DRAWING SLATE'}),"frozenset({'DRAWING SLATE BUNNIES', 'DRAWING SLATE'})",0.0532,0.0456,0.0384,0.7218045112781954,15.829046299960426,1.0,0.03597408,3.430681081081081,0.9894645120405579,0.6357615894039734,0.7085126899394336,0.7819548872180451
138,"frozenset({'DRAWING SLATE', 'DRAWING SLATE DINOSAUR'})",frozenset({'MAGIC DRAWING SLATE'}),0.0462,0.0532,0.0388,0.8398268398268399,15.786218793737593,1.0,0.03634216,5.911102702702706,0.9820230742791178,0.6402640264026405,0.8308268270245458,0.7845750740487583
139,"frozenset({'DRAWING SLATE', 'MAGIC DRAWING SLATE'})",frozenset({'DRAWING SLATE DINOSAUR'}),0.0456,0.0544,0.0388,0.8508771929824561,15.641124871001033,1.0,0.03631936,6.341082352941176,0.9807900035430043,0.6339869281045751,0.8422982159289933,0.7820562435500515
140,"frozenset({'DRAWING SLATE DINOSAUR', 'MAGIC DRAWING SLATE'})",frozenset({'DRAWING SLATE'}),0.0444,0.0544,0.0388,0.8738738738738738,16.063857975622682,1.0,0.03638464,7.497257142857141,0.9813190180077934,0.6466666666666667,0.8666178869224554,0.7935545839957605
141,frozenset({'DRAWING SLATE'}),"frozenset({'DRAWING SLATE DINOSAUR', 'MAGIC DRAWING SLATE'})",0.0544,0.0444,0.0388,0.7132352941176471,16.063857975622682,1.0,0.03638464,3.3323487179487183,0.9916967571999233,0.6466666666666667,0.6999113584320292,0.7935545839957605
142,frozenset({'DRAWING SLATE DINOSAUR'}),"frozenset({'DRAWING SLATE', 'MAGIC DRAWING SLATE'})",0.0544,0.0456,0.0388,0.7132352941176471,15.641124871001033,1.0,0.03631936,3.3281641025641027,0.9899174908856212,0.6339869281045751,0.6995340466446428,0.7820562435500515
143,frozenset({'MAGIC DRAWING SLATE'}),"frozenset({'DRAWING SLATE', 'DRAWING SLATE DINOSAUR'})",0.0532,0.0462,0.0388,0.7293233082706767,15.786218793737591,1.0,0.03634216,3.5237611111111113,0.9892834899106703,0.6402640264026405,0.7162123173313868,0.7845750740487583
144,"frozenset({'DRAWING SLATE BUNNIES', 'DRAWING SLATE DINOSAUR'})",frozenset({'MAGIC DRAWING SLATE'}),0.0444,0.0532,0.0372,0.8378378378378377,15.748831538305222,1.0,0.034837919999999994,5.838599999999995,0.9800159332424149,0.6158940397350994,0.8287260644675092,0.7685429790692948
145,"frozenset({'DRAWING SLATE BUNNIES', 'MAGIC DRAWING SLATE'})",frozenset({'DRAWING SLATE DINOSAUR'}),0.0442,0.0544,0.0372,0.841628959276018,15.471120574926802,1.0,0.034795519999999996,5.970788571428567,0.9786183729443555,0.6058631921824104,0.8325179349365672,0.7627262443438914
146,"frozenset({'DRAWING SLATE DINOSAUR', 'MAGIC DRAWING SLATE'})",frozenset({'DRAWING SLATE BUNNIES'}),0.0444,0.0528,0.0372,0.8378378378378377,15.868140868140866,1.0,0.03485568,5.841066666666663,0.9805155349113546,0.6199999999999998,0.8287983929875821,0.7711916461916462
147,frozenset({'DRAWING SLATE BUNNIES'}),"frozenset({'DRAWING SLATE DINOSAUR', 'MAGIC DRAWING SLATE'})",0.0528,0.0444,0.0372,0.7045454545454545,15.868140868140866,1.0,0.03485568,3.234338461538461,0.9892109851787272,0.6199999999999998,0.6908177632329997,0.7711916461916462
148,frozenset({'DRAWING SLATE DINOSAUR'}),"frozenset({'DRAWING SLATE BUNNIES', 'MAGIC DRAWING SLATE'})",0.0544,0.0442,0.0372,0.6838235294117647,15.471120574926802,1.0,0.034795519999999996,3.022995348837209,0.9891745355966741,0.6058631921824104,0.6692022697340079,0.7627262443438914
149,frozenset({'MAGIC DRAWING SLATE'}),"frozenset({'DRAWING SLATE BUNNIES', 'DRAWING SLATE DINOSAUR'})",0.0532,0.0444,0.0372,0.6992481203007519,15.748831538305222,1.0,0.034837919999999994,3.1773700000000002,0.989124657590253,0.6158940397350994,0.6852742991845457,0.7685429790692948
150,"frozenset({'HOT WATER BOTTLE', 'HEART HOT WATER'})",frozenset({'GREY HEART HOT'}),0.0444,0.0556,0.0382,0.8603603603603602,15.474107200725904,1.0,0.03573136,6.763122580645155,0.9788362455319868,0.6181229773462782,0.8521393057606526,0.7737053600362952
151,"frozenset({'HOT WATER BOTTLE', 'GREY HEART HOT'})",frozenset({'HEART HOT WATER'}),0.0472,0.0524,0.0382,0.809322033898305,15.44507698279208,1.0,0.03572672,4.969635555555555,0.9815852752537574,0.6221498371335505,0.7987780011590386,0.7691648337430457
152,"frozenset({'HEART HOT WATER', 'GREY HEART HOT'})",frozenset({'HOT WATER BOTTLE'}),0.0448,0.0546,0.0382,0.8526785714285714,15.616823652537937,1.0,0.035753919999999995,6.417260606060605,0.9798644180764203,0.6241830065359476,0.8441702680649158,0.7761561355311355
153,frozenset({'HOT WATER BOTTLE'}),"frozenset({'HEART HOT WATER', 'GREY HEART HOT'})",0.0546,0.0448,0.0382,0.6996336996336996,15.616823652537937,1.0,0.035753919999999995,3.1801170731707313,0.990021675636341,0.6241830065359476,0.6855461679582282,0.7761561355311355
154,frozenset({'HEART HOT WATER'}),"frozenset({'HOT WATER BOTTLE', 'GREY HEART HOT'})",0.0524,0.0472,0.0382,0.7290076335877862,15.44507698279208,1.0,0.03572672,3.5159661971830976,0.9869717710656184,0.6221498371335505,0.7155831586773574,0.7691648337430457
155,frozenset({'GREY HEART HOT'}),"frozenset({'HOT WATER BOTTLE', 'HEART HOT WATER'})",0.0556,0.0444,0.0382,0.6870503597122302,15.474107200725904,1.0,0.03573136,3.053526436781609,0.9904446381092402,0.6181229773462782,0.6725097945921203,0.7737053600362952
156,"frozenset({'JUMBO BAG RED', 'JUMBO BAG OWLS'})",frozenset({'JUMBO BAG BAROQUE'}),0.0392,0.05,0.0322,0.8214285714285714,16.428571428571427,1.0,0.03024,5.3199999999999985,0.9774463309560874,0.5649122807017544,0.8120300751879699,0.7327142857142857
157,"frozenset({'JUMBO BAG OWLS', 'JUMBO BAG BAROQUE'})",frozenset({'JUMBO BAG RED'}),0.0386,0.0508,0.0322,0.8341968911917098,16.4211986455061,1.0,0.03023912,5.7248624999999995,0.9768078901498461,0.5629370629370628,0.8253233156254844,0.7340275794541227
158,"frozenset({'JUMBO BAG RED', 'JUMBO BAG BAROQUE'})",frozenset({'JUMBO BAG OWLS'}),0.0416,0.0468,0.0322,0.7740384615384616,16.539283366206444,1.0,0.030253119999999998,4.218417021276596,0.980319165482844,0.5729537366548042,0.7629442525581847,0.7310363247863247
159,frozenset({'JUMBO BAG OWLS'}),"frozenset({'JUMBO BAG RED', 'JUMBO BAG BAROQUE'})",0.0468,0.0416,0.0322,0.688034188034188,16.539283366206444,1.0,0.030253119999999998,3.072131506849315,0.9856671088950458,0.5729537366548042,0.6744931010373414,0.7310363247863247
160,frozenset({'JUMBO BAG RED'}),"frozenset({'JUMBO BAG OWLS', 'JUMBO BAG BAROQUE'})",0.0508,0.0386,0.0322,0.6338582677165354,16.4211986455061,1.0,0.03023912,2.6257591397849462,0.9893627323957671,0.5629370629370628,0.6191577571422253,0.7340275794541227
161,frozenset({'JUMBO BAG BAROQUE'}),"frozenset({'JUMBO BAG RED', 'JUMBO BAG OWLS'})",0.05,0.0392,0.0322,0.6439999999999999,16.428571428571427,1.0,0.03024,2.6988764044943814,0.988558352402746,0.5649122807017544,0.6294754371357202,0.7327142857142857
162,"frozenset({'JUMBO SHOPPER', 'JUMBO BAG OWLS'})",frozenset({'JUMBO BAG BAROQUE'}),0.0398,0.05,0.0328,0.8241206030150754,16.482412060301506,1.0,0.030810000000000004,5.401428571428571,0.9782641827668018,0.5754385964912281,0.8148637926474478,0.7400603015075378
163,"frozenset({'JUMBO SHOPPER', 'JUMBO BAG BAROQUE'})",frozenset({'JUMBO BAG OWLS'}),0.0422,0.0468,0.0328,0.7772511848341233,16.607931299874426,1.0,0.03082504,4.279259574468086,0.98119420012325,0.5836298932384343,0.7663147134222863,0.7390529428444121
164,"frozenset({'JUMBO BAG OWLS', 'JUMBO BAG BAROQUE'})",frozenset({'JUMBO SHOPPER'}),0.0386,0.051,0.0328,0.8497409326424871,16.661586914558573,1.0,0.030831400000000002,6.315758620689656,0.9777217675442823,0.5774647887323945,0.8416658931954553,0.746439093772224
165,frozenset({'JUMBO SHOPPER'}),"frozenset({'JUMBO BAG OWLS', 'JUMBO BAG BAROQUE'})",0.051,0.0386,0.0328,0.6431372549019608,16.66158691455857,1.0,0.030831400000000002,2.6940329670329675,0.990497057236115,0.5774647887323945,0.6288092936363229,0.746439093772224
166,frozenset({'JUMBO BAG OWLS'}),"frozenset({'JUMBO SHOPPER', 'JUMBO BAG BAROQUE'})",0.0468,0.0422,0.0328,0.7008547008547009,16.60793129987443,1.0,0.03082504,3.201788571428572,0.9859292959274536,0.5836298932384343,0.6876745676077479,0.7390529428444121
167,frozenset({'JUMBO BAG BAROQUE'}),"frozenset({'JUMBO SHOPPER', 'JUMBO BAG OWLS'})",0.05,0.0398,0.0328,0.656,16.482412060301506,1.0,0.030810000000000004,2.791279069767442,0.9887676508344032,0.5754385964912281,0.641741303895022,0.7400603015075378
168,"frozenset({'JUMBO SHOPPER', 'JUMBO BAG RED'})",frozenset({'JUMBO BAG BAROQUE'}),0.0428,0.05,0.0358,0.8364485981308412,16.72897196261682,1.0,0.033659999999999995,5.80857142857143,0.9822643791131954,0.6280701754385966,0.8278406296114117,0.7762242990654206
169,"frozenset({'JUMBO SHOPPER', 'JUMBO BAG BAROQUE'})",frozenset({'JUMBO BAG RED'}),0.0422,0.0508,0.0358,0.8483412322274881,16.699630555659216,1.0,0.03365624,6.2587874999999995,0.9815393983652014,0.6258741258741258,0.8402246441503246,0.7765328208381534
170,"frozenset({'JUMBO BAG RED', 'JUMBO BAG BAROQUE'})",frozenset({'JUMBO SHOPPER'}),0.0416,0.051,0.0358,0.8605769230769231,16.874057315233788,1.0,0.0336784,6.806620689655174,0.981570774381884,0.6302816901408451,0.8530842182053985,0.7812688536953243
171,frozenset({'JUMBO SHOPPER'}),"frozenset({'JUMBO BAG RED', 'JUMBO BAG BAROQUE'})",0.051,0.0416,0.0358,0.7019607843137255,16.874057315233788,1.0,0.0336784,3.2156842105263164,0.9912933932219155,0.6302816901408451,0.6890241906445383,0.7812688536953243
172,frozenset({'JUMBO BAG RED'}),"frozenset({'JUMBO SHOPPER', 'JUMBO BAG BAROQUE'})",0.0508,0.0422,0.0358,0.7047244094488189,16.699630555659216,1.0,0.03365624,3.243749333333333,0.9904324017637903,0.6258741258741258,0.6917147728636656,0.7765328208381534
173,frozenset({'JUMBO BAG BAROQUE'}),"frozenset({'JUMBO SHOPPER', 'JUMBO BAG RED'})",0.05,0.0428,0.0358,0.716,16.72897196261682,1.0,0.033659999999999995,3.3704225352112673,0.9897089091443693,0.6280701754385966,0.703301295445048,0.7762242990654206
174,"frozenset({'JUMBO SHOPPER', 'JUMBO BAG RED'})",frozenset({'JUMBO BAG OWLS'}),0.0428,0.0468,0.0334,0.780373831775701,16.674654525121817,1.0,0.03139696,4.340102127659575,0.9820609512275074,0.594306049822064,0.7695906753836561,0.7470245227254573
175,"frozenset({'JUMBO SHOPPER', 'JUMBO BAG OWLS'})",frozenset({'JUMBO BAG RED'}),0.0398,0.0508,0.0334,0.8391959798994975,16.519605903533414,1.0,0.03137816,5.9028374999999995,0.9784064447651252,0.5839160839160839,0.8305899493252186,0.7483381474300637
176,"frozenset({'JUMBO BAG RED', 'JUMBO BAG OWLS'})",frozenset({'JUMBO SHOPPER'}),0.0392,0.051,0.0334,0.8520408163265306,16.706682673069228,1.0,0.0314008,6.413931034482759,0.9785009498072964,0.5880281690140845,0.8440893744220554,0.7534713885554222
177,frozenset({'JUMBO SHOPPER'}),"frozenset({'JUMBO BAG RED', 'JUMBO BAG OWLS'})",0.051,0.0392,0.0334,0.6549019607843137,16.706682673069228,1.0,0.0314008,2.784136363636364,0.9906677687827717,0.5880281690140845,0.6408221906581117,0.7534713885554222
178,frozenset({'JUMBO BAG RED'}),"frozenset({'JUMBO SHOPPER', 'JUMBO BAG OWLS'})",0.0508,0.0398,0.0334,0.65748031496063,16.519605903533417,1.0,0.03137816,2.8033425287356324,0.9897449096749611,0.5839160839160839,0.6432829774636847,0.7483381474300637
179,frozenset({'JUMBO BAG OWLS'}),"frozenset({'JUMBO SHOPPER', 'JUMBO BAG RED'})",0.0468,0.0428,0.0334,0.7136752136752136,16.674654525121813,1.0,0.03139696,3.3430567164179097,0.9861820630664815,0.594306049822064,0.7008725592093749,0.7470245227254573
180,"frozenset({'WATER BOTTLE', 'LUNCH BOX WRAP'})",frozenset({'LUNCH BAG'}),0.0484,0.0558,0.042,0.8677685950413224,15.551408513285347,1.0,0.039299280000000006,7.140512500000006,0.9832882964030506,0.6752411575562701,0.8599540299103182,0.8102283835421666
181,"frozenset({'WATER BOTTLE', 'LUNCH BAG'})",frozenset({'LUNCH BOX WRAP'}),0.0482,0.0578,0.042,0.8713692946058091,15.075593332280436,1.0,0.039214040000000006,7.324845161290324,0.9809493791212641,0.65625,0.8634783428208546,0.7990064466108631
182,"frozenset({'LUNCH BOX WRAP', 'LUNCH BAG'})",frozenset({'WATER BOTTLE'}),0.0484,0.0554,0.042,0.8677685950413224,15.663693051287408,1.0,0.03931864,7.143537500000006,0.9837726936087592,0.6796116504854369,0.8600133337299624,0.8129456693618164
183,frozenset({'WATER BOTTLE'}),"frozenset({'LUNCH BOX WRAP', 'LUNCH BAG'})",0.0554,0.0484,0.042,0.7581227436823106,15.663693051287408,1.0,0.03931864,3.9342268656716435,0.9910629845840516,0.6796116504854369,0.7458204536384097,0.8129456693618164
184,frozenset({'LUNCH BOX WRAP'}),"frozenset({'WATER BOTTLE', 'LUNCH BAG'})",0.0578,0.0482,0.042,0.726643598615917,15.075593332280436,1.0,0.039214040000000006,3.4819012658227853,0.9909441934277426,0.65625,0.7128005869047247,0.7990064466108631
185,frozenset({'LUNCH BAG'}),"frozenset({'WATER BOTTLE', 'LUNCH BOX WRAP'})",0.0558,0.0484,0.042,0.7526881720430108,15.551408513285347,1.0,0.039299280000000006,3.8477739130434783,0.9909946439918904,0.6752411575562701,0.7401094704108983,0.8102283835421666
186,"frozenset({'MUG WARMER PINK', 'OFFICE MUG'})",frozenset({'MUG WARMER POLKADOT'}),0.0472,0.0522,0.0382,0.809322033898305,15.504253522956034,1.0,0.035736159999999996,4.970684444444443,0.981844637574127,0.6241830065359476,0.7988204620155149,0.7705614000909149
187,"frozenset({'MUG WARMER PINK', 'MUG WARMER POLKADOT'})",frozenset({'OFFICE MUG'}),0.0446,0.0548,0.0382,0.8565022421524663,15.629602958986611,1.0,0.03575592,6.586862499999997,0.9797140968887788,0.6241830065359476,0.848182651452038,0.7767912670616346
188,"frozenset({'OFFICE MUG', 'MUG WARMER POLKADOT'})",frozenset({'MUG WARMER PINK'}),0.0442,0.0556,0.0382,0.8642533936651583,15.544125785344574,1.0,0.03574248,6.957079999999997,0.9789359863013248,0.6201298701298701,0.8562615350118152,0.7756518766886942
189,frozenset({'MUG WARMER PINK'}),"frozenset({'OFFICE MUG', 'MUG WARMER POLKADOT'})",0.0556,0.0442,0.0382,0.6870503597122302,15.544125785344573,1.0,0.03574248,3.054165517241379,0.9907528755895875,0.6201298701298701,0.672578321523572,0.7756518766886942
190,frozenset({'OFFICE MUG'}),"frozenset({'MUG WARMER PINK', 'MUG WARMER POLKADOT'})",0.0548,0.0446,0.0382,0.6970802919708029,15.629602958986611,1.0,0.03575592,3.1539710843373494,0.9902865511717511,0.6241830065359476,0.6829393887071414,0.7767912670616346
191,frozenset({'MUG WARMER POLKADOT'}),"frozenset({'MUG WARMER PINK', 'OFFICE MUG'})",0.0522,0.0472,0.0382,0.7318007662835249,15.504253522956036,1.0,0.035736159999999996,3.5525828571428564,0.9870242357888038,0.6241830065359476,0.7185146581481159,0.7705614000909149
192,"frozenset({'YELLOW BABUSHKA', 'PURSE BABUSHKA PINK'})",frozenset({'RED BABUSHKA'}),0.0418,0.0514,0.035,0.8373205741626796,16.290283544021005,1.0,0.03285148,5.8311000000000055,0.9795592927214718,0.6013745704467355,0.8285057707808133,0.7591272131513787
193,"frozenset({'YELLOW BABUSHKA', 'RED BABUSHKA'})",frozenset({'PURSE BABUSHKA PINK'}),0.0428,0.0504,0.035,0.8177570093457945,16.225337487019733,1.0,0.032842880000000005,5.210625641025645,0.9803259506895111,0.6013745704467355,0.8080844664551332,0.7561007268951195
194,"frozenset({'PURSE BABUSHKA PINK', 'RED BABUSHKA'})",frozenset({'YELLOW BABUSHKA'}),0.0422,0.051,0.035,0.8293838862559242,16.262429142273024,1.0,0.0328478,5.562194444444445,0.9798586045401664,0.6013745704467355,0.8202148432623015,0.757829198029923
195,frozenset({'YELLOW BABUSHKA'}),"frozenset({'PURSE BABUSHKA PINK', 'RED BABUSHKA'})",0.051,0.0422,0.035,0.6862745098039217,16.262429142273024,1.0,0.0328478,3.052987500000001,0.9889447538762608,0.6013745704467355,0.6724519835079575,0.757829198029923
196,frozenset({'PURSE BABUSHKA PINK'}),"frozenset({'YELLOW BABUSHKA', 'RED BABUSHKA'})",0.0504,0.0428,0.035,0.6944444444444445,16.225337487019733,1.0,0.032842880000000005,3.1326545454545465,0.9881718618365629,0.6013745704467355,0.6807819102010495,0.7561007268951195
197,frozenset({'RED BABUSHKA'}),"frozenset({'YELLOW BABUSHKA', 'PURSE BABUSHKA PINK'})",0.0514,0.0418,0.035,0.6809338521400778,16.290283544021,1.0,0.03285148,3.0031390243902445,0.9894726062467998,0.6013745704467355,0.6670150825924419,0.7591272131513787
198,"frozenset({'PURSE BABUSHKA PINK', 'RED BABUSHKA'})",frozenset({'YELLOW BABUSHKA NOTEBOOK'}),0.0422,0.0518,0.036,0.8530805687203791,16.468736847883765,1.0,0.03381404,6.453877419354836,0.9806628616505417,0.6206896551724137,0.8450543859105454,0.774030631850537
199,"frozenset({'PURSE BABUSHKA PINK', 'YELLOW BABUSHKA NOTEBOOK'})",frozenset({'RED BABUSHKA'}),0.0428,0.0514,0.036,0.8411214953271028,16.36423142659733,1.0,0.033800079999999996,5.970599999999999,0.9808724520592467,0.6185567010309277,0.8325126452952802,0.7707553001927343
